word,tokenizer,tokens,n_tokens,n_boundaries,gtad,gtad_byte,gtad_matra,gtad_conjunct,stad,rho,m_aksharas,n_phonemes,aligner_ok,quarantined
বিচারের,gpt2,\xe0\xa6|\xac|\xe0\xa6|\xbf|\xe0\xa6|\x9a|\xe0\xa6|\xbe|\xe0\xa6|\xb0|\xe0|\xa7|\x87|\xe0\xa6|\xb0,15,14,0.785714,8,3,0,0.333333,0.0,4,7,True,False
বিচারের,byt5,\xe0|\xa6|\xac|\xe0|\xa6|\xbf|\xe0|\xa6|\x9a|\xe0|\xa6|\xbe|\xe0|\xa6|\xb0|\xe0|\xa7|\x87|\xe0|\xa6|\xb0,21,20,0.85,14,3,0,0.333333,0.0,4,7,True,False
বিচারের,tigerllm,বি|চারের,2,1,0.0,0,0,0,0.333333,0.0,4,7,True,False
বিচারের,banglat5,বিচারের,1,0,0.0,0,0,0,0.666667,0.0,4,7,True,False
বিনা,llama3,\xe0\xa6|\xac|ি\xe0\xa6|\xa8|া,5,4,1.0,2,2,0,1.0,0.0,2,4,True,False
বিনা,gpt2,\xe0\xa6|\xac|\xe0\xa6|\xbf|\xe0\xa6|\xa8|\xe0\xa6|\xbe,8,7,0.857143,4,2,0,0.0,0.0,2,4,True,False
বিনা,byt5,\xe0|\xa6|\xac|\xe0|\xa6|\xbf|\xe0|\xa6|\xa8|\xe0|\xa6|\xbe,12,11,0.909091,8,2,0,0.0,0.0,2,4,True,False
বিনা,tigerllm,ব|িনা,2,1,1.0,0,1,0,1.0,0.0,2,4,True,False
বিনা,banglat5,বিনা,1,0,0.0,0,0,0,1.0,0.0,2,4,True,False
বুকে,llama3,\xe0\xa6|\xac|\xe0\xa7|\x81|\xe0\xa6|\x95|ে,7,6,0.833333,3,2,0,0.0,0.0,2,4,True,False
বুকে,gpt2,\xe0\xa6|\xac|\xe0|\xa7|\x81|\xe0\xa6|\x95|\xe0|\xa7|\x87,10,9,0.888889,6,2,0,0.0,0.0,2,4,True,False
বুকে,byt5,\xe0|\xa6|\xac|\xe0|\xa7|\x81|\xe0|\xa6|\x95|\xe0|\xa7|\x87,12,11,0.909091,8,2,0,0.0,0.0,2,4,True,False
বুকে,tigerllm,বু|কে,2,1,0.0,0,0,0,0.0,0.0,2,4,True,False
বুকে,banglat5,বুকে,1,0,0.0,0,0,0,1.0,0.0,2,4,True,False
বুঝি,llama3,\xe0\xa6|\xac|\xe0\xa7|\x81|\xe0\xa6|\x9d|ি,7,6,0.833333,3,2,0,0.0,0.0,2,4,True,False
বুঝি,gpt2,\xe0\xa6|\xac|\xe0|\xa7|\x81|\xe0\xa6|\x9d|\xe0\xa6|\xbf,9,8,0.875,5,2,0,0.0,0.0,2,4,True,False
বুঝি,byt5,\xe0|\xa6|\xac|\xe0|\xa7|\x81|\xe0|\xa6|\x9d|\xe0|\xa6|\xbf,12,11,0.909091,8,2,0,0.0,0.0,2,4,True,False
বুঝি,tigerllm,বুঝ|ি,2,1,1.0,0,1,0,1.0,0.0,2,4,True,False
বুঝি,banglat5,বুঝি,1,0,0.0,0,0,0,1.0,0.0,2,4,True,False
ভারী,llama3,\xe0\xa6|\xad|া\xe0\xa6|\xb0|\xe0\xa7|\x80,6,5,1.0,3,2,0,1.0,0.0,2,4,True,False
ভারী,gpt2,\xe0\xa6|\xad|\xe0\xa6|\xbe|\xe0\xa6|\xb0|\xe0|\xa7|\x80,9,8,0.875,5,2,0,0.0,0.0,2,4,True,False
ভারী,byt5,\xe0|\xa6|\xad|\xe0|\xa6|\xbe|\xe0|\xa6|\xb0|\xe0|\xa7|\x80,12,11,0.909091,8,2,0,0.0,0.0,2,4,True,False
ভারী,tigerllm,ভার|ী,2,1,1.0,0,1,0,1.0,0.0,2,4,True,False
ভারী,banglat5,ভারী,1,0,0.0,0,0,0,1.0,0.0,2,4,True,False
ভেসে,llama3,\xe0\xa6|\xad|ে|\xe0\xa6|\xb8|ে,6,5,0.8,2,2,0,0.0,0.0,2,4,True,False
ভেসে,gpt2,\xe0\xa6|\xad|\xe0|\xa7|\x87|\xe0\xa6|\xb8|\xe0|\xa7|\x87,10,9,0.888889,6,2,0,0.0,0.0,2,4,True,False
ভেসে,byt5,\xe0|\xa6|\xad|\xe0|\xa7|\x87|\xe0|\xa6|\xb8|\xe0|\xa7|\x87,12,11,0.909091,8,2,0,0.0,0.0,2,4,True,False
ভেসে,tigerllm,ভে|সে,2,1,0.0,0,0,0,0.0,0.0,2,4,True,False
ভেসে,banglat5,ভেসে,1,0,0.0,0,0,0,1.0,0.0,2,4,True,False
মতামত,llama3,\xe0\xa6|\xae|\xe0\xa6|\xa4|া\xe0\xa6|\xae|\xe0\xa6|\xa4,8,7,0.714286,4,1,0,0.666667,0.0,4,7,True,False
মতামত,gpt2,\xe0\xa6|\xae|\xe0\xa6|\xa4|\xe0\xa6|\xbe|\xe0\xa6|\xae|\xe0\xa6|\xa4,10,9,0.666667,5,1,0,0.333333,0.0,4,7,True,False
মতামত,byt5,\xe0|\xa6|\xae|\xe0|\xa6|\xa4|\xe0|\xa6|\xbe|\xe0|\xa6|\xae|\xe0|\xa6|\xa4,15,14,0.785714,10,1,0,0.333333,0.0,4,7,True,False
মতামত,tigerllm,ম|তাম|ত,3,2,0.0,0,0,0,0.666667,0.0,4,7,True,False
মতামত,banglat5,মতামত,1,0,0.0,0,0,0,0.666667,0.0,4,7,True,False
ময়মনসিংহ,llama3,\xe0\xa6|\xae|\xe0\xa6|\xaf|\xe0\xa6|\xbc|\xe0\xa6|\xae|ন|\xe0\xa6|\xb8|ি\xe0\xa6|\x82|\xe0\xa6|\xb9,15,14,0.571429,7,1,0,0.5,0.0,7,10,True,False
ময়মনসিংহ,gpt2,\xe0\xa6|\xae|\xe0\xa6|\xaf|\xe0\xa6|\xbc|\xe0\xa6|\xae|\xe0\xa6|\xa8|\xe0\xa6|\xb8|\xe0\xa6|\xbf|\xe0\xa6|\x82|\xe0\xa6|\xb9,18,17,0.647059,9,2,0,0.5,0.0,7,10,True,False
ময়মনসিংহ,byt5,\xe0|\xa6|\xae|\xe0|\xa6|\xaf|\xe0|\xa6|\xbc|\xe0|\xa6|\xae|\xe0|\xa6|\xa8|\xe0|\xa6|\xb8|\xe0|\xa6|\xbf|\xe0|\xa6|\x82|\xe0|\xa6|\xb9,27,26,0.769231,18,2,0,0.5,0.0,7,10,True,False
ময়মনসিংহ,tigerllm,ময়|মনসিংহ,2,1,0.0,0,0,0,0.333333,0.0,7,10,True,False
ময়মনসিংহ,banglat5,ময়মনসিংহ,1,0,0.0,0,0,0,0.5,0.0,7,10,True,False
মারাত্মক,llama3,\xe0\xa6|\xae|া\xe0\xa6|\xb0|া\xe0\xa6|\xa4|্\xe0\xa6|\xae|\xe0\xa6|\x95,10,9,0.888889,5,2,1,0.666667,0.5,4,8,True,False
মারাত্মক,gpt2,\xe0\xa6|\xae|\xe0\xa6|\xbe|\xe0\xa6|\xb0|\xe0\xa6|\xbe|\xe0\xa6|\xa4|\xe0|\xa7|\x8d|\xe0\xa6|\xae|\xe0\xa6|\x95,17,16,0.8125,9,2,2,0.666667,0.5,4,8,True,False
মারাত্মক,byt5,\xe0|\xa6|\xae|\xe0|\xa6|\xbe|\xe0|\xa6|\xb0|\xe0|\xa6|\xbe|\xe0|\xa6|\xa4|\xe0|\xa7|\x8d|\xe0|\xa6|\xae|\xe0|\xa6|\x95,24,23,0.869565,16,2,2,0.666667,0.5,4,8,True,False
মারাত্মক,tigerllm,মার|াত্মক,2,1,1.0,0,1,0,0.333333,0.5,4,8,True,False
মারাত্মক,banglat5,মারাত্মক,1,0,0.0,0,0,0,0.333333,0.5,4,8,True,False
রোড,llama3,র|\xe0\xa7|\x8b|\xe0\xa6|\xa1,5,4,0.75,2,1,0,1.0,0.0,2,3,True,False
রোড,gpt2,\xe0\xa6|\xb0|\xe0|\xa7|\x8b|\xe0\xa6|\xa1,7,6,0.833333,4,1,0,1.0,0.0,2,3,True,False
রোড,byt5,\xe0|\xa6|\xb0|\xe0|\xa7|\x8b|\xe0|\xa6|\xa1,9,8,0.875,6,1,0,1.0,0.0,2,3,True,False
রোড,tigerllm,রো|ড,2,1,0.0,0,0,0,1.0,0.0,2,3,True,False
রোড,banglat5,রোড,1,0,0.0,0,0,0,0.0,0.0,2,3,True,False
স,llama3,\xe0\xa6|\xb8,2,1,1.0,1,0,0,,0.0,1,2,True,False
স,gpt2,\xe0\xa6|\xb8,2,1,1.0,1,0,0,,0.0,1,2,True,False
স,byt5,\xe0|\xa6|\xb8,3,2,1.0,2,0,0,,0.0,1,2,True,False
স,tigerllm,স,1,0,0.0,0,0,0,,0.0,1,2,True,False
স,banglat5,স,1,0,0.0,0,0,0,,0.0,1,2,True,False
সেন্ট,llama3,\xe0\xa6|\xb8|ে|ন|্\xe0\xa6|\x9f,6,5,0.8,2,1,1,1.0,0.0,2,4,True,False
সেন্ট,gpt2,\xe0\xa6|\xb8|\xe0|\xa7|\x87|\xe0\xa6|\xa8|\xe0|\xa7|\x8d|\xe0\xa6|\x9f,12,11,0.909091,7,1,2,1.0,0.0,2,4,True,False
সেন্ট,byt5,\xe0|\xa6|\xb8|\xe0|\xa7|\x87|\xe0|\xa6|\xa8|\xe0|\xa7|\x8d|\xe0|\xa6|\x9f,15,14,0.928571,10,1,2,1.0,0.0,2,4,True,False
সেন্ট,tigerllm,স|েন্ট,2,1,1.0,0,1,0,0.0,0.0,2,4,True,False
সেন্ট,banglat5,সেন্ট,1,0,0.0,0,0,0,0.0,0.0,2,4,True,False
হলুদ,llama3,\xe0\xa6|\xb9|\xe0\xa6|\xb2|\xe0\xa7|\x81|\xe0\xa6|\xa6,8,7,0.714286,4,1,0,0.5,0.0,3,5,True,False
হলুদ,gpt2,\xe0\xa6|\xb9|\xe0\xa6|\xb2|\xe0|\xa7|\x81|\xe0\xa6|\xa6,9,8,0.75,5,1,0,0.5,0.0,3,5,True,False
হলুদ,byt5,\xe0|\xa6|\xb9|\xe0|\xa6|\xb2|\xe0|\xa7|\x81|\xe0|\xa6|\xa6,12,11,0.818182,8,1,0,0.5,0.0,3,5,True,False
হলুদ,tigerllm,হল|ুদ,2,1,1.0,0,1,0,0.5,0.0,3,5,True,False
হলুদ,banglat5,হলুদ,1,0,0.0,0,0,0,0.5,0.0,3,5,True,False
অপরের,llama3,\xe0\xa6|\x85|\xe0\xa6|\xaa|র|ে|র,7,6,0.5,2,1,0,0.333333,0.0,4,6,True,False
অপরের,gpt2,\xe0\xa6|\x85|\xe0\xa6|\xaa|\xe0\xa6|\xb0|\xe0|\xa7|\x87|\xe0\xa6|\xb0,11,10,0.7,6,1,0,0.333333,0.0,4,6,True,False
অপরের,byt5,\xe0|\xa6|\x85|\xe0|\xa6|\xaa|\xe0|\xa6|\xb0|\xe0|\xa7|\x87|\xe0|\xa6|\xb0,15,14,0.785714,10,1,0,0.333333,0.0,4,6,True,False
অপরের,tigerllm,অপর|ের,2,1,1.0,0,1,0,0.666667,0.0,4,6,True,False
অপরের,banglat5,অপরের,1,0,0.0,0,0,0,0.666667,0.0,4,6,True,False
অভিযানের,llama3,\xe0\xa6|\x85|\xe0\xa6|\xad|ি\xe0\xa6|\xaf|া\xe0\xa6|\xa8|ে|র,10,9,0.777778,4,3,0,0.75,0.0,5,8,True,False
অভিযানের,gpt2,\xe0\xa6|\x85|\xe0\xa6|\xad|\xe0\xa6|\xbf|\xe0\xa6|\xaf|\xe0\xa6|\xbe|\xe0\xa6|\xa8|\xe0|\xa7|\x87|\xe0\xa6|\xb0,17,16,0.75,9,3,0,0.25,0.0,5,8,True,False
অভিযানের,byt5,\xe0|\xa6|\x85|\xe0|\xa6|\xad|\xe0|\xa6|\xbf|\xe0|\xa6|\xaf|\xe0|\xa6|\xbe|\xe0|\xa6|\xa8|\xe0|\xa7|\x87|\xe0|\xa6|\xb0,24,23,0.826087,16,3,0,0.25,0.0,5,8,True,False
অভিযানের,tigerllm,অভি|য|ানের,3,2,0.5,0,1,0,0.5,0.0,5,8,True,False
অভিযানের,banglat5,অভিযানের,1,0,0.0,0,0,0,0.75,0.0,5,8,True,False
উত্তরে,llama3,\xe0\xa6|\x89|\xe0\xa6|\xa4|্\xe0\xa6|\xa4|র|ে,8,7,0.714286,3,1,1,0.5,0.5,3,6,True,False
উত্তরে,gpt2,\xe0\xa6|\x89|\xe0\xa6|\xa4|\xe0|\xa7|\x8d|\xe0\xa6|\xa4|\xe0\xa6|\xb0|\xe0|\xa7|\x87,14,13,0.846154,8,1,2,0.5,0.5,3,6,True,False
উত্তরে,byt5,\xe0|\xa6|\x89|\xe0|\xa6|\xa4|\xe0|\xa7|\x8d|\xe0|\xa6|\xa4|\xe0|\xa6|\xb0|\xe0|\xa7|\x87,18,17,0.882353,12,1,2,0.5,0.5,3,6,True,False
উত্তরে,tigerllm,উ|ত্ত|রে,3,2,0.0,0,0,0,0.5,0.5,3,6,True,False
উত্তরে,banglat5,উত্তরে,1,0,0.0,0,0,0,0.5,0.5,3,6,True,False
একটাই,llama3,\xe0\xa6|\x8f|\xe0\xa6|\x95|\xe0\xa6|\x9f|া\xe0\xa6|\x87,8,7,0.714286,4,1,0,0.333333,0.0,4,4,True,False
একটাই,gpt2,\xe0\xa6|\x8f|\xe0\xa6|\x95|\xe0\xa6|\x9f|\xe0\xa6|\xbe|\xe0\xa6|\x87,10,9,0.666667,5,1,0,0.666667,0.0,4,4,True,False
একটাই,byt5,\xe0|\xa6|\x8f|\xe0|\xa6|\x95|\xe0|\xa6|\x9f|\xe0|\xa6|\xbe|\xe0|\xa6|\x87,15,14,0.785714,10,1,0,0.666667,0.0,4,4,True,False
একটাই,tigerllm,এক|টাই,2,1,0.0,0,0,0,0.0,0.0,4,4,True,False
একটাই,banglat5,একটাই,1,0,0.0,0,0,0,0.333333,0.0,4,4,True,False
ওখানে,llama3,\xe0\xa6|\x93|\xe0\xa6|\x96|া\xe0\xa6|\xa8|ে,7,6,0.833333,3,2,0,0.5,0.0,3,5,True,False
ওখানে,gpt2,\xe0\xa6|\x93|\xe0\xa6|\x96|\xe0\xa6|\xbe|\xe0\xa6|\xa8|\xe0|\xa7|\x87,11,10,0.8,6,2,0,0.0,0.0,3,5,True,False
ওখানে,byt5,\xe0|\xa6|\x93|\xe0|\xa6|\x96|\xe0|\xa6|\xbe|\xe0|\xa6|\xa8|\xe0|\xa7|\x87,15,14,0.857143,10,2,0,0.0,0.0,3,5,True,False
ওখানে,tigerllm,ও|খানে,2,1,0.0,0,0,0,0.5,0.0,3,5,True,False
ওখানে,banglat5,ওখানে,1,0,0.0,0,0,0,1.0,0.0,3,5,True,False
ক,llama3,\xe0\xa6|\x95,2,1,1.0,1,0,0,,0.0,1,2,True,False
ক,gpt2,\xe0\xa6|\x95,2,1,1.0,1,0,0,,0.0,1,2,True,False
ক,byt5,\xe0|\xa6|\x95,3,2,1.0,2,0,0,,0.0,1,2,True,False
ক,tigerllm,ক,1,0,0.0,0,0,0,,0.0,1,2,True,False
ক,banglat5,ক,1,0,0.0,0,0,0,,0.0,1,2,True,False
করতেই,llama3,\xe0\xa6|\x95|র|\xe0\xa6|\xa4|ে|\xe0\xa6|\x87,8,7,0.571429,3,1,0,0.666667,0.0,4,5,True,False
করতেই,gpt2,\xe0\xa6|\x95|\xe0\xa6|\xb0|\xe0\xa6|\xa4|\xe0|\xa7|\x87|\xe0\xa6|\x87,11,10,0.7,6,1,0,0.666667,0.0,4,5,True,False
করতেই,byt5,\xe0|\xa6|\x95|\xe0|\xa6|\xb0|\xe0|\xa6|\xa4|\xe0|\xa7|\x87|\xe0|\xa6|\x87,15,14,0.785714,10,1,0,0.666667,0.0,4,5,True,False
করতেই,tigerllm,কর|তেই,2,1,0.0,0,0,0,0.0,0.0,4,5,True,False
করতেই,banglat5,করতেই,1,0,0.0,0,0,0,0.333333,0.0,4,5,True,False
কল্যাণ,llama3,\xe0\xa6|\x95|\xe0\xa6|\xb2|্\xe0\xa6|\xaf|া\xe0\xa6|\xa3,8,7,0.857143,4,1,1,0.5,1.0,3,6,True,False
কল্যাণ,gpt2,\xe0\xa6|\x95|\xe0\xa6|\xb2|\xe0|\xa7|\x8d|\xe0\xa6|\xaf|\xe0\xa6|\xbe|\xe0\xa6|\xa3,13,12,0.833333,7,1,2,1.0,1.0,3,6,True,False
কল্যাণ,byt5,\xe0|\xa6|\x95|\xe0|\xa6|\xb2|\xe0|\xa7|\x8d|\xe0|\xa6|\xaf|\xe0|\xa6|\xbe|\xe0|\xa6|\xa3,18,17,0.882353,12,1,2,1.0,1.0,3,6,True,False
কল্যাণ,tigerllm,কল্যা|ণ,2,1,0.0,0,0,0,0.5,1.0,3,6,True,False
কল্যাণ,banglat5,কল্যাণ,1,0,0.0,0,0,0,0.0,1.0,3,6,True,False
ঘোষিত,llama3,\xe0\xa6|\x98|\xe0\xa7|\x8b|\xe0\xa6|\xb7|ি\xe0\xa6|\xa4,8,7,0.857143,4,2,0,0.5,0.0,3,6,True,False
ঘোষিত,gpt2,\xe0\xa6|\x98|\xe0|\xa7|\x8b|\xe0\xa6|\xb7|\xe0\xa6|\xbf|\xe0\xa6|\xa4,11,10,0.8,6,2,0,0.0,0.0,3,6,True,False
ঘোষিত,byt5,\xe0|\xa6|\x98|\xe0|\xa7|\x8b|\xe0|\xa6|\xb7|\xe0|\xa6|\xbf|\xe0|\xa6|\xa4,15,14,0.857143,10,2,0,0.0,0.0,3,6,True,False
ঘোষিত,tigerllm,ঘ|োষ|িত,3,2,1.0,0,2,0,1.0,0.0,3,6,True,False
ঘোষিত,banglat5,ঘোষিত,1,0,0.0,0,0,0,1.0,0.0,3,6,True,False
চাও,llama3,\xe0\xa6|\x9a|া\xe0\xa6|\x93,4,3,1.0,2,1,0,0.0,0.0,2,2,True,False
চাও,gpt2,\xe0\xa6|\x9a|\xe0\xa6|\xbe|\xe0\xa6|\x93,6,5,0.8,3,1,0,1.0,0.0,2,2,True,False
চাও,byt5,\xe0|\xa6|\x9a|\xe0|\xa6|\xbe|\xe0|\xa6|\x93,9,8,0.875,6,1,0,1.0,0.0,2,2,True,False
চাও,tigerllm,চ|াও,2,1,1.0,0,1,0,0.0,0.0,2,2,True,False
চাও,banglat5,চাও,1,0,0.0,0,0,0,0.0,0.0,2,2,True,False
টুইটার,llama3,\xe0\xa6|\x9f|\xe0\xa7|\x81|\xe0\xa6|\x87|\xe0\xa6|\x9f|া\xe0\xa6|\xb0,10,9,0.777778,5,2,0,0.333333,0.0,4,5,True,False
টুইটার,gpt2,\xe0\xa6|\x9f|\xe0|\xa7|\x81|\xe0\xa6|\x87|\xe0\xa6|\x9f|\xe0\xa6|\xbe|\xe0\xa6|\xb0,13,12,0.75,7,2,0,0.666667,0.0,4,5,True,False
টুইটার,byt5,\xe0|\xa6|\x9f|\xe0|\xa7|\x81|\xe0|\xa6|\x87|\xe0|\xa6|\x9f|\xe0|\xa6|\xbe|\xe0|\xa6|\xb0,18,17,0.823529,12,2,0,0.666667,0.0,4,5,True,False
টুইটার,tigerllm,ট|ুই|টার,3,2,0.5,0,1,0,0.0,0.0,4,5,True,False
টুইটার,banglat5,টুইটার,1,0,0.0,0,0,0,0.333333,0.0,4,5,True,False
ট্রাক,llama3,\xe0\xa6|\x9f|্\xe0\xa6|\xb0|া\xe0\xa6|\x95,6,5,1.0,3,1,1,0.0,0.0,2,4,True,False
ট্রাক,gpt2,\xe0\xa6|\x9f|\xe0|\xa7|\x8d|\xe0\xa6|\xb0|\xe0\xa6|\xbe|\xe0\xa6|\x95,11,10,0.9,6,1,2,1.0,0.0,2,4,True,False
ট্রাক,byt5,\xe0|\xa6|\x9f|\xe0|\xa7|\x8d|\xe0|\xa6|\xb0|\xe0|\xa6|\xbe|\xe0|\xa6|\x95,15,14,0.928571,10,1,2,1.0,0.0,2,4,True,False
ট্রাক,tigerllm,ট্র|াক,2,1,1.0,0,1,0,0.0,0.0,2,4,True,False
ট্রাক,banglat5,ট্রাক,1,0,0.0,0,0,0,0.0,0.0,2,4,True,False
দাগ,llama3,\xe0\xa6|\xa6|া\xe0\xa6|\x97,4,3,1.0,2,1,0,0.0,0.0,2,3,True,False
দাগ,gpt2,\xe0\xa6|\xa6|\xe0\xa6|\xbe|\xe0\xa6|\x97,6,5,0.8,3,1,0,1.0,0.0,2,3,True,False
দাগ,byt5,\xe0|\xa6|\xa6|\xe0|\xa6|\xbe|\xe0|\xa6|\x97,9,8,0.875,6,1,0,1.0,0.0,2,3,True,False
দাগ,tigerllm,দ|াগ,2,1,1.0,0,1,0,0.0,0.0,2,3,True,False
দাগ,banglat5,দাগ,1,0,0.0,0,0,0,0.0,0.0,2,3,True,False
দিনাজপুর,llama3,\xe0\xa6|\xa6|ি\xe0\xa6|\xa8|া\xe0\xa6|\x9c|\xe0\xa6|\xaa|\xe0\xa7|\x81|র,11,10,0.8,5,3,0,0.5,0.0,5,8,True,False
দিনাজপুর,gpt2,\xe0\xa6|\xa6|\xe0\xa6|\xbf|\xe0\xa6|\xa8|\xe0\xa6|\xbe|\xe0\xa6|\x9c|\xe0\xa6|\xaa|\xe0|\xa7|\x81|\xe0\xa6|\xb0,17,16,0.75,9,3,0,0.5,0.0,5,8,True,False
দিনাজপুর,byt5,\xe0|\xa6|\xa6|\xe0|\xa6|\xbf|\xe0|\xa6|\xa8|\xe0|\xa6|\xbe|\xe0|\xa6|\x9c|\xe0|\xa6|\xaa|\xe0|\xa7|\x81|\xe0|\xa6|\xb0,24,23,0.826087,16,3,0,0.5,0.0,5,8,True,False
দিনাজপুর,tigerllm,দিন|াজ|পুর,3,2,0.5,0,1,0,0.25,0.0,5,8,True,False
দিনাজপুর,banglat5,দিনাজপুর,1,0,0.0,0,0,0,0.5,0.0,5,8,True,False
ধর্ষণের,llama3,\xe0\xa6|\xa7|র|্\xe0\xa6|\xb7|\xe0\xa6|\xa3|ে|র,9,8,0.625,3,1,1,0.666667,0.5,4,8,True,False
ধর্ষণের,gpt2,\xe0\xa6|\xa7|\xe0\xa6|\xb0|\xe0|\xa7|\x8d|\xe0\xa6|\xb7|\xe0\xa6|\xa3|\xe0|\xa7|\x87|\xe0\xa6|\xb0,16,15,0.8,9,1,2,0.666667,0.5,4,8,True,False
ধর্ষণের,byt5,\xe0|\xa6|\xa7|\xe0|\xa6|\xb0|\xe0|\xa7|\x8d|\xe0|\xa6|\xb7|\xe0|\xa6|\xa3|\xe0|\xa7|\x87|\xe0|\xa6|\xb0,21,20,0.85,14,1,2,0.666667,0.5,4,8,True,False
ধর্ষণের,tigerllm,ধ|র্ষ|ণের,3,2,0.0,0,0,0,0.333333,0.5,4,8,True,False
ধর্ষণের,banglat5,ধর্ষণের,1,0,0.0,0,0,0,0.333333,0.5,4,8,True,False
নীচে,llama3,ন|\xe0\xa7|\x80|\xe0\xa6|\x9a|ে,6,5,0.8,2,2,0,0.0,0.0,2,4,True,False
নীচে,gpt2,\xe0\xa6|\xa8|\xe0|\xa7|\x80|\xe0\xa6|\x9a|\xe0|\xa7|\x87,10,9,0.888889,6,2,0,0.0,0.0,2,4,True,False
নীচে,byt5,\xe0|\xa6|\xa8|\xe0|\xa7|\x80|\xe0|\xa6|\x9a|\xe0|\xa7|\x87,12,11,0.909091,8,2,0,0.0,0.0,2,4,True,False
নীচে,tigerllm,নী|চে,2,1,0.0,0,0,0,0.0,0.0,2,4,True,False
নীচে,banglat5,নীচে,1,0,0.0,0,0,0,1.0,0.0,2,4,True,False
পর্বে,llama3,\xe0\xa6|\xaa|র|্\xe0\xa6|\xac|ে,6,5,0.8,2,1,1,1.0,1.0,2,5,True,False
পর্বে,gpt2,\xe0\xa6|\xaa|\xe0\xa6|\xb0|\xe0|\xa7|\x8d|\xe0\xa6|\xac|\xe0|\xa7|\x87,12,11,0.909091,7,1,2,1.0,1.0,2,5,True,False
পর্বে,byt5,\xe0|\xa6|\xaa|\xe0|\xa6|\xb0|\xe0|\xa7|\x8d|\xe0|\xa6|\xac|\xe0|\xa7|\x87,15,14,0.928571,10,1,2,1.0,1.0,2,5,True,False
পর্বে,tigerllm,পর্ব|ে,2,1,1.0,0,1,0,0.0,1.0,2,5,True,False
পর্বে,banglat5,পর্বে,1,0,0.0,0,0,0,0.0,1.0,2,5,True,False
পশু,llama3,\xe0\xa6|\xaa|\xe0\xa6|\xb6|\xe0\xa7|\x81,6,5,0.8,3,1,0,0.0,0.0,2,4,True,False
পশু,gpt2,\xe0\xa6|\xaa|\xe0\xa6|\xb6|\xe0|\xa7|\x81,7,6,0.833333,4,1,0,0.0,0.0,2,4,True,False
পশু,byt5,\xe0|\xa6|\xaa|\xe0|\xa6|\xb6|\xe0|\xa7|\x81,9,8,0.875,6,1,0,0.0,0.0,2,4,True,False
পশু,tigerllm,প|শু,2,1,0.0,0,0,0,0.0,0.0,2,4,True,False
পশু,banglat5,পশু,1,0,0.0,0,0,0,1.0,0.0,2,4,True,False
পাঁচটি,llama3,\xe0\xa6|\xaa|া\xe0\xa6|\x81|\xe0\xa6|\x9a|\xe0\xa6|\x9f|ি,9,8,0.75,4,2,0,0.5,0.0,3,5,True,False
পাঁচটি,gpt2,\xe0\xa6|\xaa|\xe0\xa6|\xbe|\xe0\xa6|\x81|\xe0\xa6|\x9a|\xe0\xa6|\x9f|\xe0\xa6|\xbf,12,11,0.818182,6,3,0,0.5,0.0,3,5,True,False
পাঁচটি,byt5,\xe0|\xa6|\xaa|\xe0|\xa6|\xbe|\xe0|\xa6|\x81|\xe0|\xa6|\x9a|\xe0|\xa6|\x9f|\xe0|\xa6|\xbf,18,17,0.882353,12,3,0,0.5,0.0,3,5,True,False
পাঁচটি,tigerllm,পাঁ|চ|টি,3,2,0.0,0,0,0,0.5,0.0,3,5,True,False
পাঁচটি,banglat5,পাঁচটি,1,0,0.0,0,0,0,0.5,0.0,3,5,True,False
পুলিশকে,llama3,\xe0\xa6|\xaa|\xe0\xa7|\x81|\xe0\xa6|\xb2|ি\xe0\xa6|\xb6|\xe0\xa6|\x95|ে,11,10,0.8,5,3,0,0.0,0.0,4,7,True,False
পুলিশকে,gpt2,\xe0\xa6|\xaa|\xe0|\xa7|\x81|\xe0\xa6|\xb2|\xe0\xa6|\xbf|\xe0\xa6|\xb6|\xe0\xa6|\x95|\xe0|\xa7|\x87,16,15,0.8,9,3,0,0.333333,0.0,4,7,True,False
পুলিশকে,byt5,\xe0|\xa6|\xaa|\xe0|\xa7|\x81|\xe0|\xa6|\xb2|\xe0|\xa6|\xbf|\xe0|\xa6|\xb6|\xe0|\xa6|\x95|\xe0|\xa7|\x87,21,20,0.85,14,3,0,0.333333,0.0,4,7,True,False
পুলিশকে,tigerllm,পুলিশ|কে,2,1,0.0,0,0,0,0.333333,0.0,4,7,True,False
পুলিশকে,banglat5,পুলিশকে,1,0,0.0,0,0,0,0.666667,0.0,4,7,True,False
প্রযুক্তির,llama3,\xe0\xa6|\xaa|্\xe0\xa6|\xb0|\xe0\xa6|\xaf|\xe0\xa7|\x81|\xe0\xa6|\x95|্\xe0\xa6|\xa4|ি|র,14,13,0.769231,6,2,2,0.666667,0.5,4,9,True,False
প্রযুক্তির,gpt2,\xe0\xa6|\xaa|\xe0|\xa7|\x8d|\xe0\xa6|\xb0|\xe0\xa6|\xaf|\xe0|\xa7|\x81|\xe0\xa6|\x95|\xe0|\xa7|\x8d|\xe0\xa6|\xa4|\xe0\xa6|\xbf|\xe0\xa6|\xb0,23,22,0.863636,13,2,4,0.666667,0.5,4,9,True,False
