টাইমস	ʈ ai̯ m s	4.85
থানার	t̪ʰ a . n a r	4.85
ধর্মঘট	d̪ʱ ɔ r . m o . gʱ ɔ ʈ	4.85
নারীরা	n a . r i . r a	4.85
নিখোঁজ	n i . kʰ o dʒ	4.85
নির্ধারিত	n i r . d̪ʱ a . r i . t̪ o	4.85
পদত্যাগ	p ɔ . d̪ o . t̪ æ g	4.85
পরেই	p ɔ . r ei̯	4.85
পারিবারিক	p a . r i . b a . r i k	4.85
পার্ক	p a r k	4.85
প্রকাশের	p r o . k a . ʃ e r	4.85
বন্যা	b ɔ n . n a	4.85
বাসা	b a . ʃ a	4.85
বৃহস্পতিবার	b r i . h ɔ ʃ . p o . t̪ i . b a r	4.85
বোধ	b o d̪ʱ	4.85
ব্যবস্থাপনা	b æ . b o s . t̪ʰ a . p ɔ . n a	4.85
ব্যবস্থার	b æ . b o s . t̪ʰ a r	4.85
ব্রাজিল	b r a . dʒ i l	4.85
ভাইয়ের	bʱ ai̯ . e r	4.85
ভাব	bʱ a b	4.85
ভালবাসি	bʱ a . l o . b a . ʃ i	4.85
ভোটের	bʱ o . ʈ e r	4.85
মাথার	m a . t̪ʰ a r	4.85
মাধ্যমিক	m a d̪ . d̪ʱ o . m i k	4.85
মেজর	m e . dʒ o r	4.85
যুক্তি	dʒ u k . t̪ i	4.85
যেকোন	dʒ e . k o . n o	4.85
রবিবার	r o . b i . b a r	4.85
রাজনীতির	r a dʒ . n i . t̪ i r	4.85
রাষ্ট্রের	r a s . ʈ r e r	4.85
রেড	r e ɖ	4.85
শক্ত	ʃ ɔ k . t̪ o	4.85
শো	ʃ o	4.85
সংসদে	ʃ ɔ ŋ . ʃ o . d̪ e	4.85
সচেতন	ʃ ɔ . tʃ e . t̪ o n	4.85
সবই	ʃ ɔ b . i	4.85
সমিতির	ʃ o . m i . t̪ i r	4.85
সম্ভাব্য	ʃ ɔ m . bʱ a b . b o	4.85
সহজেই	ʃ ɔ . h o . dʒ ei̯	4.85
সোনা	s o . n a	4.85
স্পষ্ট	s p ɔ s . ʈ o	4.85
স্মরণ	ʃ ɔ . r o n	4.85
অংশে	ɔ ŋ . ʃ e	4.84
অনুভূতি	o . n u . bʱ u . t̪ i	4.84
অন্তর্ভুক্ত	ɔ n . t̪ o r . bʱ u k . t̪ o	4.84
অপর	ɔ . p o r	4.84
অস্তিত্ব	o s . t̪ i t̪ . t̪ o	4.84
আন্দোলনে	a n . d̪ o . l o . n e	4.84
ঈদের	i . d̪ e r	4.84
ঈশ্বরের	i ʃ . ʃ ɔ . r e r	4.84
কপি	k ɔ . p i	4.84
কামনা	k a . m o . n a	4.84
কৃষক	k r i . ʃ ɔ k	4.84
কোচ	k o tʃ	4.84
কোড	k o ɖ	4.84
গণতান্ত্রিক	g ɔ . n o . t̪ a n . t̪ r i k	4.84
গেছি	g æ . tʃʰ i	4.84
চিহ্ন	tʃ i n . h o	4.84
চেক	tʃ e k	4.84
ছাত্রী	tʃʰ a t̪ . r i	4.84
জিজ্ঞাসা	dʒ i g . g a . ʃ a	4.84
ডেকে	ɖ e . k e	4.84
পরিবারে	p o . r i . b a . r e	4.84
পায়ে	p a . e	4.84
প্রকার	p r o . k a r	4.84
প্রচলিত	p r o . tʃ o . l i . t̪ o	4.84
ফাইনালে	f ai̯ . n a . l e	4.84
বলবেন	b o l . b e n	4.84
বাসিন্দা	b a . ʃ i n . d̪ a	4.84
বিচ্ছিন্ন	b i tʃ . tʃʰ i n . n o	4.84
বিদেশে	b i . d̪ e . ʃ e	4.84
ভবনের	bʱ ɔ . b o . n e r	4.84
মর্যাদা	m ɔ r . dʒ a . d̪ a	4.84
যেকোনো	dʒ e . k o . n o	4.84
রা	r a	4.84
শাসক	ʃ a . ʃ o k	4.84
সমুদ্র	ʃ o . m u d̪ . r o	4.84
সাক্ষাৎ	ʃ a k . kʰ a t̪	4.84
সুতরাং	ʃ u . t̪ o . r a ŋ	4.84
স্থগিত	s t̪ʰ o . g i . t̪ o	4.84
আকাশ	a . k a ʃ	4.83
আত্মহত্যা	a t̪ . t̪ o . h o t̪ . t̪ a	4.83
আলোচনায়	a . l o . tʃ o . n ae̯	4.83
আলোচিত	a . l o . tʃ i . t̪ o	4.83
উপযুক্ত	u . p o . dʒ u k . t̪ o	4.83
উপরের	u . p o . r e r	4.83
কই	k oi̯	4.83
কলকাতার	k o l . k a . t̪ a r	4.83
ক্লাব	k l a b	4.83
ক্লাবের	k l a . b e r	4.83
ক্লাস	k l a s	4.83
গ্রহণের	g r o . h o . n e r	4.83
চাষ	tʃ a ʃ	4.83
জন্মদিন	dʒ ɔ n . m o . d̪ i n	4.83
জাপান	dʒ a . p a n	4.83
টানা	ʈ a . n a	4.83
দলটি	d̪ ɔ l . ʈ i	4.83
পরিবারকে	p o . r i . b a r . k e	4.83
পর্যটন	p ɔ r . dʒ o . ʈ o n	4.83
পারো	p a . r o	4.83
বর্ণিত	b o r . n i . t̪ o	4.83
বিরাট	b i . r a ʈ	4.83
ভালবাসা	bʱ a . l ɔ . b a . ʃ a	4.83
মাটির	m a . ʈ i r	4.83
রানে	r a . n e	4.83
সংগঠনের	ʃ ɔ ŋ . g ɔ . ʈʰ o . n e r	4.83
সিরিজের	s i . r i . dʒ e r	4.83
সুন্দরী	ʃ u n . d̪ o . r i	4.83
স্বাগত	ʃ a . g o . t̪ o	4.83
হালকা	h a l . k a	4.83
অন	ɔ n	4.82
আসি	a . ʃ i	4.82
উজ্জ্বল	u dʒ . dʒ ɔ l	4.82
ঋণ	r i n	4.82
এখনই	æ . kʰ o n . i	4.82
কারাদণ্ড	k a . r a . d̪ ɔ n . ɖ o	4.82
কিছুর	k i . tʃʰ u r	4.82
কুকুর	k u . k u r	4.82
তোলার	t̪ o . l a r	4.82
তোলে	t̪ o . l e	4.82
ধাক্কা	d̪ʱ a k . k a	4.82
নেটওয়ার্ক	n e ʈ . o . a r k	4.82
পক্ষের	p ɔ k . kʰ e r	4.82
প্রদানের	p r o . d̪ a . n e r	4.82
ফেরার	f e . r a r	4.82
বন্দী	b o n . d̪ i	4.82
বিগত	b i . g ɔ . t̪ o	4.82
মিনিটের	m i . n i . ʈ e r	4.82
মুখের	m u . kʰ e r	4.82
যুগে	dʒ u . g e	4.82
যেগুলো	dʒ e . g u . l o	4.82
লিখিত	l i . kʰ i . t̪ o	4.82
শত্রু	ʃ o t̪ . r u	4.82
শান্ত	ʃ a n . t̪ o	4.82
শ্রেণীর	s r e . n i r	4.82
সংবিধান	ʃ ɔ ŋ . b i . d̪ʱ a n	4.82
সদস্যের	ʃ ɔ . d̪ o ʃ . ʃ e r	4.82
সাইট	s ai̯ ʈ	4.82
অপরাধের	ɔ . p o . r a . d̪ʱ e r	4.81
অবস্থার	ɔ . b o s . t̪ʰ a r	4.81
অর্ধেক	ɔ r . d̪ʱ e k	4.81
অসম্ভব	ɔ . ʃ o m . bʱ ɔ b	4.81
উঁচু	u . tʃ u	4.81
একদম	æ k . d̪ ɔ m	4.81
এভাবেই	e . bʱ a . b ei̯	4.81
করতাম	k o r . t̪ a m	4.81
ঘটছে	gʱ o ʈ . tʃʰ e	4.81
চ্যালেঞ্জ	tʃ æ . l e n dʒ	4.81
দপ্তর	d̪ ɔ p . t̪ o r	4.81
দেখছি	d̪ e kʰ . tʃʰ i	4.81
পত্রিকার	p o t̪ . r i . k a r	4.81
পদক	p ɔ . d̪ o k	4.81
পাচ্ছেন	p a tʃ . tʃʰ e n	4.81
পালিত	p a . l i . t̪ o	4.81
প্রতিযোগিতার	p r o . t̪ i . dʒ o . g i . t̪ a r	4.81
ফেলতে	f e l . t̪ e	4.81
ফোনে	f o . n e	4.81
বন্ধুর	b o n . d̪ʱ u r	4.81
বলেছি	b o . l e . tʃʰ i	4.81
বাংলায়	b a ŋ . l ae̯	4.81
বাইরের	b ai̯ . r e r	4.81
বানানো	b a . n a . n o	4.81
বিদ্যালয়ে	b i d̪ . d̪ a . l o . e	4.81
বিনামূল্যে	b i . n a . m u l . l e	4.81
ভাবনা	bʱ a b . n a	4.81
মার	m a r	4.81
মিউজিক	m iu̯ . dʒ i k	4.81
মেলা	m e . l a	4.81
রানের	r a . n e r	4.81
লন্ডন	l ɔ n . ɖ o n	4.81
সন্ধান	ʃ ɔ n . d̪ʱ a n	4.81
সভায়	ʃ ɔ . bʱ ae̯	4.81
সাগর	ʃ a . g o r	4.81
স্টার	s ʈ a r	4.81
হ্যা	h æ	4.81
অতিক্রম	o . t̪ i . k r ɔ m	4.80
আকর্ষণ	a . k o r . ʃ o n	4.80
ইতিমধ্যে	i . t̪ i . m o d̪ . d̪ʱ e	4.80
উপস্থিতি	u . p o s . t̪ʰ i . t̪ i	4.80
একজনের	æ k . dʒ o . n e r	4.80
কর্পোরেশন	k ɔ r . p o . r e . ʃ ɔ n	4.80
কাটা	k a . ʈ a	4.80
ক্লিক	k l i k	4.80
গুরুতর	g u . r u . t̪ ɔ . r o	4.80
গ্রহন	g r o . h o n	4.80
চলুন	tʃ o . l u n	4.80
চিকিৎসার	tʃ i . k i t̪ . ʃ a r	4.80
চিৎকার	tʃ i t̪ . k a r	4.80
জানিনা	dʒ a . n i . n a	4.80
ডট	ɖ ɔ ʈ	4.80
ডিজাইন	ɖ i . dʒ ai̯ n	4.80
পছন্দের	p ɔ . tʃʰ o n . d̪ e r	4.80
পারব	p a r . b o	4.80
পূজা	p u . dʒ a	4.80
পৌর	p ou̯ . r o	4.80
প্রায়ই	p r ae̯ . i	4.80
বন	b ɔ n	4.80
বলবে	b o l . b e	4.80
বাতাস	b a . t̪ a ʃ	4.80
বিজ্ঞাপন	b i g . g a . p o n	4.80
বিপ্লব	b i p . l ɔ b	4.80
বুক	b u k	4.80
মাইল	m ai̯ l	4.80
মানের	m a . n e r	4.80
মো	m o	4.80
যেটি	dʒ e . ʈ i	4.80
যোগ্যতা	dʒ o g . g o . t̪ a	4.80
রাজনীতিতে	r a dʒ . n i . t̪ i . t̪ e	4.80
রোগের	r o . g e r	4.80
শ্রী	s r i	4.80
সংক্ষিপ্ত	ʃ o ŋ . kʰ i p . t̪ o	4.80
সেক্স	s e k s	4.80
স্টেশন	s ʈ e . ʃ ɔ n	4.80
হচ্ছিল	h o tʃ . tʃʰ i . l o	4.80
হয়েছিলেন	h o . e . tʃʰ i . l e n	4.80
অনেকের	ɔ . n e . k e r	4.79
আইনে	a . i . n e	4.79
আফ্রিকান	a f . r i . k a n	4.79
আমিন	a . m i n	4.79
আমির	a . m i r	4.79
আরে	a . r e	4.79
আস্তে	a s . t̪ e	4.79
এলো	e . l o	4.79
ওয়ার্ল্ড	o̯a r l ɖ	4.79
কর্তৃপক্ষের	k o r . t̪ r i . p o k . kʰ e r	4.79
কর্ম	k ɔ r . m o	4.79
গ্রামীণ	g r a . m i n	4.79
চালাতে	tʃ a . l a . t̪ e	4.79
চাহিদা	tʃ a . h i . d̪ a	4.79
জিতে	dʒ i . t̪ e	4.79
ডুবে	ɖ u . b e	4.79
দক্ষ	d̪ ɔ k . kʰ o	4.79
দিয়েই	d̪ i . ei̯	4.79
দেবার	d̪ e . b a r	4.79
দেশকে	d̪ e ʃ . k e	4.79
ধারাবাহিক	d̪ʱ a . r a . b a . h i k	4.79
নগর	n ɔ . g o r	4.79
নেতারা	n e . t̪ a . r a	4.79
নোবেল	n o . b e l	4.79
পারিনি	p a . r i . n i	4.79
বললে	b o l . l e	4.79
বাঁচাতে	b a . tʃ a . t̪ e	4.79
বাঁধা	b a . d̪ʱ a	4.79
ভিডিওতে	bʱ i . ɖ i . o . t̪ e	4.79
মরে	m o . r e	4.79
মাত্রা	m a t̪ . r a	4.79
মুজিবুর	m u . dʒ i . b u r	4.79
মূর্তি	m u r . t̪ i	4.79
যত্ন	dʒ ɔ t̪ . n o	4.79
রঙ	r ɔ ŋ	4.79
লি	l i	4.79
শরীরের	ʃ o . r i . r e r	4.79
সংস্কৃতির	ʃ ɔ ŋ s . k r i . t̪ i r	4.79
সান	s a n	4.79
সাবধান	ʃ a b . d̪ʱ a n	4.79
সিনিয়র	s i . n i . ɔ r	4.79
স্পর্শ	s p o r . ʃ o	4.79
অভিযানে	o . bʱ i . dʒ a . n e	4.78
আগেও	a . g e . o	4.78
আলি	a . l i	4.78
আলোর	a . l o r	4.78
এজন্য	e . dʒ o n . n o	4.78
এবারের	e . b a . r e r	4.78
কমান্ডার	k ɔ . m a n . ɖ a r	4.78
ক্রিকেটার	k r i . k e . ʈ a r	4.78
খাবারের	kʰ a . b a . r e r	4.78
গেলেন	g æ . l e n	4.78
জাতিসংঘ	dʒ a . t̪ i . ʃ ɔ ŋ . gʱ o	4.78
জানাই	dʒ a . n ai̯	4.78
টাকায়	ʈ a . k ae̯	4.78
দারুন	d̪ a . r u n	4.78
দেখেছেন	d̪ e . kʰ e . tʃʰ e n	4.78
ধনী	d̪ʱ o . n i	4.78
ধরার	d̪ʱ ɔ . r a r	4.78
নিশ্চয়ই	n i ʃ . tʃ ɔe̯ . i	4.78
নেপালের	n e . p a . l e r	4.78
পাশের	p a . ʃ e r	4.78
পিছু	p i . tʃʰ u	4.78
ফাঁস	f a ʃ	4.78
বনাম	b ɔ . n a m	4.78
বয়ে	b o . e	4.78
মতোই	m ɔ . t̪ oi̯	4.78
মন্দির	m o n . d̪ i r	4.78
মির্জা	m i r . dʒ a	4.78
রংপুর	r ɔ ŋ . p u r	4.78
রাখবে	r a kʰ . b e	4.78
রাখবেন	r a kʰ . b e n	4.78
শক্তির	ʃ o k . t̪ i r	4.78
সম্প্রদায়	ʃ ɔ m . p r o . d̪ ae̯	4.78
সহযোগী	ʃ ɔ . h o . dʒ o . g i	4.78
সু	ʃ u	4.78
সৃষ্টির	ʃ r i ʃ . ʈ i r	4.78
অতঃপর	ɔ . t̪ o . p ɔ r	4.77
ইয়র্ক	i̯ɔ r k	4.77
উত্তম	u t̪ . t̪ ɔ m	4.77
এইচ	e . i tʃ	4.77
এন	e n	4.77
ওয়ান	o̯a n	4.77
কমিশনের	k ɔ . m i . ʃ o . n e r	4.77
করুক	k o . r u k	4.77
কারণেই	k a . r o . n ei̯	4.77
ক্ষতিগ্রস্ত	kʰ o . t̪ i . g r o s . t̪ o	4.77
খুনের	kʰ u . n e r	4.77
জাতীয়তাবাদী	dʒ a . t̪ io̯ . t̪ a . b a . d̪ i	4.77
জার্মান	dʒ a r . m a n	4.77
জেমস	dʒ e m s	4.77
জোট	dʒ o ʈ	4.77
টাইম	ʈ ai̯ m	4.77
টিকে	ʈ i . k e	4.77
টুইটারে	ʈ ui̯ . ʈ a . r e	4.77
টেনে	ʈ e . n e	4.77
ঠিকানা	ʈʰ i . k a . n a	4.77
দক্ষতা	d̪ ɔ k . kʰ o . t̪ a	4.77
দেহ	d̪ e . h o	4.77
নাও	n ao̯	4.77
পরও	p ɔ r . o	4.77
পারলাম	p a r . l a m	4.77
পাল্টে	p a l . ʈ e	4.77
পিছিয়ে	p i . tʃʰ i . e	4.77
পৃথক	p r i . t̪ʰ o k	4.77
পেরে	p e . r e	4.77
প্রভাবিত	p r o . bʱ a . b i . t̪ o	4.77
প্রোগ্রাম	p r o g . r a m	4.77
বাছাই	b a . tʃʰ ai̯	4.77
বিনোদন	b i . n o . d̪ o n	4.77
মাছের	m a . tʃʰ e r	4.77
মানবিক	m a . n o . b i k	4.77
মাল	m a l	4.77
যুবক	dʒ u . b ɔ k	4.77
রচনা	r ɔ . tʃ o . n a	4.77
রেল	r e l	4.77
লজ্জা	l ɔ dʒ . dʒ a	4.77
শব্দের	ʃ ɔ b . d̪ e r	4.77
শরীরে	ʃ o . r i . r e	4.77
সালাম	s a . l a m	4.77
সোনার	ʃ o . n a r	4.77
স্বামীর	ʃ a . m i r	4.77
হতাশ	h ɔ . t̪ a ʃ	4.77
অ	ɔ	4.76
অন্ধকার	ɔ n . d̪ʱ o . k a r	4.76
অফিসের	ɔ . f i . s e r	4.76
অবরোধ	ɔ . b o . r o d̪ʱ	4.76
আলীর	a . l i r	4.76
আলোচনার	a . l o . tʃ o . n a r	4.76
আসনের	a . ʃ o n . e r	4.76
ইউনিট	i̯u . n i ʈ	4.76
ওকে	o . k e	4.76
কণ্ঠ	k ɔ n . ʈʰ o	4.76
কল্পনা	k ɔ l . p o . n a	4.76
কামাল	k a . m a l	4.76
গলা	g ɔ . l a	4.76
গল্পের	g ɔ l . p e r	4.76
ঘটনাটি	gʱ ɔ . ʈ o . n a . ʈ i	4.76
জরিমানা	dʒ o . r i . m a . n a	4.76
ডাকা	ɖ a . k a	4.76
ডে	ɖ e	4.76
তারেক	t̪ a . r e k	4.76
তিনজন	t̪ i n . dʒ ɔ n	4.76
তৃণমূল	t̪ r i . n o . m u l	4.76
তোকে	t̪ o . k e	4.76
দরিদ্র	d̪ o . r i d̪ . r o	4.76
নিরপেক্ষ	n i . r o . p e k . kʰ o	4.76
পাচ্ছি	p a tʃ . tʃʰ i	4.76
পাঠিয়ে	p a . ʈʰ i . e	4.76
পারবো	p a r . b o	4.76
পার্বত্য	p a r . b o t̪ . t̪ o	4.76
প্রকৃতির	p r o . k r i . t̪ i r	4.76
প্রচারিত	p r o . tʃ a . r i . t̪ o	4.76
প্রত্যাহার	p r o t̪ . t̪ a . h a r	4.76
প্রদর্শনী	p r o . d̪ o r . ʃ o . n i	4.76
প্রাণী	p r a . n i	4.76
প্রেমে	p r e . m e	4.76
ফাইনাল	f ai̯ . n a l	4.76
ফ্রান্স	f r a n s	4.76
বাস্তবায়ন	b a s . t̪ o . b ae̯ . o n	4.76
বিদেশি	b i . d̪ e . ʃ i	4.76
বিদ্যমান	b i d̪ . d̪ o . m a n	4.76
বিপদ	b i . p ɔ d̪	4.76
বিলিয়ন	b i . l i . o n	4.76
বিশেষজ্ঞ	b i . ʃ e . ʃ ɔ g . g o	4.76
বিশ্বব্যাপী	b i ʃ . ʃ o . b æ . p i	4.76
ব্যক্তিকে	b æ k . t̪ i . k e	4.76
ব্রাজিলের	b r a . dʒ i . l e r	4.76
ভরা	bʱ ɔ . r a	4.76
ভালোবাসার	bʱ a . l o . b a . ʃ a r	4.76
মসজিদের	m o ʃ . dʒ i d̪ . e r	4.76
লাভের	l a . bʱ e r	4.76
শিল্পের	ʃ i l . p e r	4.76
সংঘর্ষে	ʃ ɔ ŋ . gʱ ɔ r . ʃ e	4.76
সার্ভিস	s a r . bʱ i s	4.76
সাহায্যে	ʃ a . h a dʒ . dʒ e	4.76
সুপ্রিম	s u p . r i m	4.76
হাসপাতালের	h a ʃ . p a . t̪ a . l e r	4.76
হাসিনার	h a . s i . n a r	4.76
অনুমান	o . n u . m a n	4.75
অপারেশন	ɔ . p a . r e . ʃ ɔ n	4.75
ইউপি	i̯u . p i	4.75
ইউরোপীয়	i̯u . r o . p i . o	4.75
ইতিবাচক	i . t̪ i . b a . tʃ o k	4.75
ইরান	i . r a n	4.75
উঠছে	u ʈʰ . tʃʰ e	4.75
একক	æ . k ɔ k	4.75
এসেছি	e . ʃ e . tʃʰ i	4.75
কখনই	k ɔ . kʰ o . n oi̯	4.75
কার্যালয়	k a r . dʒ a . l ɔe̯	4.75
গণতন্ত্র	g ɔ . n o . t̪ ɔ n . t̪ r o	4.75
গোলাম	g o . l a m	4.75
ঘন্টার	gʱ ɔ n . ʈ a r	4.75
চন্দ্র	tʃ ɔ n . d̪ r o	4.75
চালক	tʃ a . l o k	4.75
ডান	ɖ a n	4.75
দশকে	d̪ ɔ . ʃ o . k e	4.75
দাদা	d̪ a . d̪ a	4.75
দেরি	d̪ e . r i	4.75
দোকানে	d̪ o . k a . n e	4.75
নদীতে	n o . d̪ i . t̪ e	4.75
নির্মাতা	n i r . m a . t̪ a	4.75
প্রফেসর	p r o . f e . s ɔ r	4.75
ফাউন্ডেশন	f a . u n . ɖ e . ʃ o n	4.75
ফুট	f u ʈ	4.75
বিচারক	b i . tʃ a . r o k	4.75
বিচারের	b i . tʃ a . r e r	4.75
বিনা	b i . n a	4.75
বুকে	b u . k e	4.75
বুঝি	b u . dʒʱ i	4.75
ভারী	bʱ a . r i	4.75
ভেসে	bʱ e . ʃ e	4.75
মতামত	m ɔ . t̪ a . m ɔ t̪	4.75
ময়মনসিংহ	m ɔe̯ . m o n . ʃ i ŋ . h o	4.75
মারাত্মক	m a . r a t̪ . t̪ o k	4.75
রোড	r o ɖ	4.75
স	s ɔ	4.75
সেন্ট	s e n ʈ	4.75
হয়েছিলো	h oe̯ . e . tʃʰ i . l o	4.75
হলুদ	h o . l u d̪	4.75
অপরের	ɔ . p o . r e r	4.74
অভিযানের	o . bʱ i . dʒ a . n e r	4.74
উত্তরে	u t̪ . t̪ ɔ . r e	4.74
একটাই	æ k . ʈ ai̯	4.74
ওখানে	o . kʰ a . n e	4.74
ক	k ɔ	4.74
করতেই	k o r . t̪ ei̯	4.74
কল্যাণ	k ɔ l . l a n	4.74
ঘোষিত	gʱ o . ʃ i . t̪ o	4.74
চাও	tʃ ao̯	4.74
টুইটার	ʈ ui̯ . ʈ a r	4.74
ট্রাক	ʈ r a k	4.74
দাগ	d̪ a g	4.74
দিনাজপুর	d̪ i . n a dʒ . p u r	4.74
ধর্ষণের	d̪ʱ ɔ r . ʃ o . n e r	4.74
নীচে	n i . tʃ e	4.74
পর্বে	p ɔ r . b e	4.74
পশু	p o . ʃ u	4.74
পাঁচটি	p a tʃ . ʈ i	4.74
পুলিশকে	p u . l i ʃ . k e	4.74
প্রযুক্তির	p r o . dʒ u k . t̪ i r	4.74
প্লিজ	p l i dʒ	4.74
বলবো	b o l . b o	4.74
বাচ্চাদের	b a tʃ . tʃ a . d̪ e r	4.74
বিধান	b i . d̪ʱ a n	4.74
বিরক্ত	b i . r ɔ k . t̪ o	4.74
বেঁধে	b e . d̪ʱ e	4.74
বৈধ	b oi̯ . d̪ʱ o	4.74
মসজিদে	m o ʃ . dʒ i . d̪ e	4.74
মহিলার	m o . h i . l a r	4.74
মুক্তিযুদ্ধের	m u k . t̪ i . dʒ u d̪ . d̪ʱ e r	4.74
ম্যান	m æ n	4.74
রক্তের	r ɔ k . t̪ e r	4.74
লাইভ	l ai̯ bʱ	4.74
লাইসেন্স	l ai̯ . s e n s	4.74
লেগে	l e . g e	4.74
শতাধিক	ʃ ɔ . t̪ a . d̪ʱ i k	4.74
শিরোনাম	ʃ i . r o . n a m	4.74
সম্পত্তি	s ɔ m . p o t̪ . t̪ i	4.74
সিলেটের	s i . l e . ʈ e r	4.74
স্বাদ	ʃ a d̪	4.74
হব	h ɔ . b o	4.74
হোন	h o n	4.74
অপমান	ɔ . p ɔ . m a n	4.73
অভিহিত	o . bʱ i . h i . t̪ o	4.73
আকার	a . k a r	4.73
আকারে	a . k a . r e	4.73
আনুষ্ঠানিক	a . n u ʃ . ʈʰ a . n i k	4.73
আসছেন	a ʃ . tʃʰ e n	4.73
ইবনে	i b . n e	4.73
একমত	æ k . m ɔ t̪	4.73
কমপক্ষে	k ɔ m . p o k . kʰ e	4.73
কমিউনিটি	k ɔ . m iu̯ . n i . ʈ i	4.73
করোনা	k o . r o . n a	4.73
কাউন্সিল	k au̯ n . s i l	4.73
কাকে	k a . k e	4.73
কাগজ	k a . g o dʒ	4.73
কাছেই	k a . tʃʰ ei̯	4.73
কিসের	k i . ʃ e r	4.73
কোরিয়া	k o . r i . a	4.73
চলা	tʃ ɔ . l a	4.73
চিকিৎসক	tʃ i . k i t̪ . ʃ ɔ k	4.73
জগতে	dʒ ɔ . g o . t̪ e	4.73
দা	d̪ a	4.73
দিবেন	d̪ i . b e n	4.73
দিবো	d̪ i . b o	4.73
দিলো	d̪ i . l o	4.73
ধারনা	d̪ʱ a . r o . n a	4.73
নামাজ	n a . m a dʒ	4.73
নায়ক	n ae̯ . o k	4.73
নিন্দা	n i n . d̪ a	4.73
পর্যবেক্ষণ	p ɔ r . dʒ o . b e k . kʰ o n	4.73
পুরোনো	p u . r o . n o	4.73
প্রমাণিত	p r o . m a . n i . t̪ o	4.73
প্রেমের	p r e . m e r	4.73
বাজেট	b a . dʒ e ʈ	4.73
বাণিজ্যিক	b a . n i dʒ . dʒ i k	4.73
বিকেল	b i . k e l	4.73
ব্যাপারটা	b æ . p a r . ʈ a	4.73
ভাগ্য	bʱ a g . g o	4.73
মাদ্রাসা	m a d̪ . r a . ʃ a	4.73
যন্ত্র	dʒ ɔ n . t̪ r o	4.73
রস	r ɔ ʃ	4.73
লেগেছে	l e . g e . tʃʰ e	4.73
শুধুই	ʃ u . d̪ʱ ui̯	4.73
শূন্য	s u n . n o	4.73
সংঘটিত	ʃ ɔ ŋ . gʱ o . ʈ i . t̪ o	4.73
সংবাদপত্র	ʃ ɔ ŋ . b a d̪ . p ɔ t̪ . r o	4.73
সংরক্ষিত	ʃ ɔ ŋ . r o k . kʰ i . t̪ o	4.73
সচিব	ʃ o . tʃ i b	4.73
সমিতি	ʃ ɔ . m i . t̪ i	4.73
সম্প্রচার	ʃ ɔ m . p r o . tʃ a r	4.73
সাহসী	ʃ a . h o . ʃ i	4.73
স্বল্প	ʃ ɔ l . p o	4.73
হ	h ɔ	4.73
হলেই	h o . l ei̯	4.73
হারে	h a . r e	4.73
অনুসন্ধান	o . n u . ʃ ɔ n . d̪ʱ a n	4.72
অপহরণ	ɔ . p o . h ɔ . r o n	4.72
উন্নয়নে	u n . n oe̯ . o . n e	4.72
উপদেষ্টা	u . p o . d̪ e ʃ . ʈ a	4.72
উল্লেখ্য	u l . l e k . kʰ o	4.72
উৎসবে	u t̪ . ʃ ɔ . b e	4.72
একসময়	æ k . ʃ ɔ . m ɔe̯	4.72
একাদশ	æ . k a . d̪ ɔ ʃ	4.72
এসেছিল	e . ʃ e . tʃʰ i . l o	4.72
ওবামা	o . b a . m a	4.72
কংগ্রেসের	k ɔ ŋ . g r e . s e r	4.72
করেননি	k ɔ . r e n . n i	4.72
কেবলমাত্র	k æ . b o l . m a t̪ . r o	4.72
ক্লান্ত	k l a n . t̪ o	4.72
গন্ধ	g ɔ n . d̪ʱ o	4.72
ঘন	gʱ ɔ . n o	4.72
চালানোর	tʃ a . l a . n o r	4.72
চুক্তির	tʃ u k . t̪ i r	4.72
চোর	tʃ o r	4.72
ছেলেরা	tʃʰ e . l e . r a	4.72
তারাই	t̪ a . r ai̯	4.72
তুরস্কের	t̪ u . r o ʃ . k e r	4.72
তেমনি	t̪ e . m o . n i	4.72
দুইটা	d̪ ui̯ . ʈ a	4.72
দেখ	d̪ æ kʰ	4.72
দেখবেন	d̪ e kʰ . b e n	4.72
নিউজিল্যান্ড	n iu̯ . dʒ i . l æ n ɖ	4.72
নিবন্ধন	n i . b ɔ n . d̪ʱ o n	4.72
পত্র	p ɔ t̪ . r o	4.72
পারছেন	p a r . tʃʰ e n	4.72
পুরাতন	p u . r a . t̪ o n	4.72
পুরুষদের	p u . r u ʃ . d̪ e r	4.72
প্রতিবেদনে	p r o . t̪ i . b e . d̪ o . n e	4.72
প্রতিষ্ঠানে	p r o . t̪ i ʃ . ʈʰ a . n e	4.72
প্রবল	p r o . b ɔ l	4.72
প্রাইভেট	p r ai̯ . bʱ e ʈ	4.72
বাকী	b a . k i	4.72
বাবাকে	b a . b a . k e	4.72
বিপরীতে	b i . p o . r i . t̪ e	4.72
বিশ্বকাপে	b i ʃ . ʃ o . k a . p e	4.72
বিশ্লেষণ	b i s . l e . ʃ o n	4.72
বৃহত্তম	b r i . h ɔ t̪ . t̪ ɔ m	4.72
বৃহৎ	b r i . h ɔ t̪	4.72
বৌদ্ধ	b ou̯ d̪ . d̪ʱ o	4.72
ভবিষ্যতে	bʱ o . b i ʃ . ʃ ɔ . t̪ e	4.72
ভিসা	bʱ i . s a	4.72
মাস্টার	m a s . ʈ a r	4.72
মোটা	m o . ʈ a	4.72
